N,K,D,rep,condition,step,fitness,landscape_seed
16,12,1,11,M,13,0.695706777497844,1484315405
16,12,1,11,M,14,0.695706777497844,1484315405
16,12,1,11,M,15,0.6233647771938127,1484315405
16,12,1,11,M,16,0.695706777497844,1484315405
16,12,1,11,M,17,0.6233647771938127,1484315405
16,12,1,11,M,18,0.6291301290620028,1484315405
16,12,1,11,M,19,0.5587696266989435,1484315405
16,12,1,11,M,20,0.5928005710130431,1484315405
16,12,1,11,M,21,0.5587696266989435,1484315405
16,12,1,11,M,22,0.567096410834622,1484315405
16,12,1,11,M,23,0.5981666592964003,1484315405
16,12,1,11,M,24,0.5031466935809912,1484315405
16,12,1,11,M,25,0.5981666592964003,1484315405
16,12,1,11,M,26,0.6584325931238271,1484315405
16,12,1,11,M,27,0.510797065662635,1484315405
16,12,1,11,M,28,0.5816217252779333,1484315405
16,12,1,11,M,29,0.5490268964890724,1484315405
16,12,1,11,M,30,0.5298467040277405,1484315405
16,12,1,11,M,31,0.5894336349004676,1484315405
16,12,1,11,M,32,0.48339424730904484,1484315405
16,12,1,11,M,33,0.5086695208130904,1484315405
16,12,1,11,M,34,0.4911857503260456,1484315405
16,12,1,11,M,35,0.4470973764191635,1484315405
16,12,1,11,M,36,0.5771842993710825,1484315405
16,12,1,11,M,37,0.6580300909540753,1484315405
16,12,1,11,M,38,0.6000823425716467,1484315405
16,12,1,11,M,39,0.6265216736105823,1484315405
16,12,1,11,M,40,0.5741177554297866,1484315405
16,12,1,11,M,41,0.6265216736105823,1484315405
16,12,1,11,M,42,0.6831794626485056,1484315405
16,12,1,11,M,43,0.6290608865962933,1484315405
16,12,1,11,M,44,0.6024071743404066,1484315405
16,12,1,11,M,45,0.6024071743404066,1484315405
16,12,1,11,M,46,0.6024071743404066,1484315405
16,12,1,11,M,47,0.6290608865962933,1484315405
16,12,1,11,M,48,0.6987974128744285,1484315405
16,12,1,11,M,49,0.6533580930165306,1484315405
16,12,1,11,M,50,0.6987974128744285,1484315405
16,12,1,11,HM_naive,0,0.5509209702789797,1484315405
16,12,1,11,HM_naive,1,0.5926172714614356,1484315405
16,12,1,11,HM_naive,2,0.640684234877296,1484315405
16,12,1,11,HM_naive,3,0.640684234877296,1484315405
16,12,1,11,HM_naive,4,0.640684234877296,1484315405
16,12,1,11,HM_naive,5,0.640684234877296,1484315405
16,12,1,11,HM_naive,6,0.6030757140886874,1484315405
16,12,1,11,HM_naive,7,0.604815461779978,1484315405
16,12,1,11,HM_naive,8,0.5829462244859821,1484315405
16,12,1,11,HM_naive,9,0.6806722749362112,1484315405
16,12,1,11,HM_naive,10,0.6806722749362112,1484315405
16,12,1,11,HM_naive,11,0.6806722749362112,1484315405
16,12,1,11,HM_naive,12,0.6806722749362112,1484315405
16,12,1,11,HM_naive,13,0.6806722749362112,1484315405
16,12,1,11,HM_naive,14,0.6806722749362112,1484315405
16,12,1,11,HM_naive,15,0.6806722749362112,1484315405
16,12,1,11,HM_naive,16,0.6806722749362112,1484315405
16,12,1,11,HM_naive,17,0.6806722749362112,1484315405
16,12,1,11,HM_naive,18,0.6806722749362112,1484315405
16,12,1,11,HM_naive,19,0.6806722749362112,1484315405
16,12,1,11,HM_naive,20,0.6806722749362112,1484315405
16,12,1,11,HM_naive,21,0.6806722749362112,1484315405
16,12,1,11,HM_naive,22,0.6806722749362112,1484315405
16,12,1,11,HM_naive,23,0.6806722749362112,1484315405
16,12,1,11,HM_naive,24,0.6806722749362112,1484315405
16,12,1,11,HM_naive,25,0.6806722749362112,1484315405
16,12,1,11,HM_naive,26,0.6806722749362112,1484315405
16,12,1,11,HM_naive,27,0.6806722749362112,1484315405
16,12,1,11,HM_naive,28,0.6806722749362112,1484315405
16,12,1,11,HM_naive,29,0.6806722749362112,1484315405
16,12,1,11,HM_naive,30,0.6806722749362112,1484315405
16,12,1,11,HM_naive,31,0.6806722749362112,1484315405
16,12,1,11,HM_naive,32,0.6806722749362112,1484315405
16,12,1,11,HM_naive,33,0.6806722749362112,1484315405
16,12,1,11,HM_naive,34,0.6806722749362112,1484315405
16,12,1,11,HM_naive,35,0.6806722749362112,1484315405
16,12,1,11,HM_naive,36,0.6806722749362112,1484315405
16,12,1,11,HM_naive,37,0.6806722749362112,1484315405
16,12,1,11,HM_naive,38,0.6806722749362112,1484315405
16,12,1,11,HM_naive,39,0.6806722749362112,1484315405
16,12,1,11,HM_naive,40,0.6806722749362112,1484315405
16,12,1,11,HM_naive,41,0.6806722749362112,1484315405
16,12,1,11,HM_naive,42,0.6806722749362112,1484315405
16,12,1,11,HM_naive,43,0.6806722749362112,1484315405
16,12,1,11,HM_naive,44,0.6806722749362112,1484315405
16,12,1,11,HM_naive,45,0.6806722749362112,1484315405
16,12,1,11,HM_naive,46,0.6806722749362112,1484315405
16,12,1,11,HM_naive,47,0.6806722749362112,1484315405
16,12,1,11,HM_naive,48,0.6806722749362112,1484315405
16,12,1,11,HM_naive,49,0.6806722749362112,1484315405
16,12,1,11,HM_naive,50,0.6806722749362112,1484315405
16,12,1,11,HM_channel,0,0.5509209702789797,1484315405
16,12,1,11,HM_channel,1,0.5926172714614356,1484315405
16,12,1,11,HM_channel,2,0.5592985821130613,1484315405
16,12,1,11,HM_channel,3,0.6174829044322332,1484315405
16,12,1,11,HM_channel,4,0.662891835627362,1484315405
16,12,1,11,HM_channel,5,0.662891835627362,1484315405
16,12,1,11,HM_channel,6,0.662891835627362,1484315405
16,12,1,11,HM_channel,7,0.662891835627362,1484315405
16,12,1,11,HM_channel,8,0.662891835627362,1484315405
16,12,1,11,HM_channel,9,0.662891835627362,1484315405
16,12,1,11,HM_channel,10,0.662891835627362,1484315405
16,12,1,11,HM_channel,11,0.662891835627362,1484315405
16,12,1,11,HM_channel,12,0.662891835627362,1484315405
16,12,1,11,HM_channel,13,0.662891835627362,1484315405
16,12,1,11,HM_channel,14,0.662891835627362,1484315405
16,12,1,11,HM_channel,15,0.662891835627362,1484315405
16,12,1,11,HM_channel,16,0.662891835627362,1484315405
16,12,1,11,HM_channel,17,0.662891835627362,1484315405
16,12,1,11,HM_channel,18,0.662891835627362,1484315405
16,12,1,11,HM_channel,19,0.662891835627362,1484315405
16,12,1,11,HM_channel,20,0.662891835627362,1484315405
16,12,1,11,HM_channel,21,0.662891835627362,1484315405
16,12,1,11,HM_channel,22,0.662891835627362,1484315405
16,12,1,11,HM_channel,23,0.662891835627362,1484315405
16,12,1,11,HM_channel,24,0.662891835627362,1484315405
16,12,1,11,HM_channel,25,0.662891835627362,1484315405
16,12,1,11,HM_channel,26,0.662891835627362,1484315405
16,12,1,11,HM_channel,27,0.662891835627362,1484315405
16,12,1,11,HM_channel,28,0.662891835627362,1484315405
16,12,1,11,HM_channel,29,0.662891835627362,1484315405
16,12,1,11,HM_channel,30,0.662891835627362,1484315405
16,12,1,11,HM_channel,31,0.662891835627362,1484315405
16,12,1,11,HM_channel,32,0.662891835627362,1484315405
16,12,1,11,HM_channel,33,0.662891835627362,1484315405
16,12,1,11,HM_channel,34,0.662891835627362,1484315405
16,12,1,11,HM_channel,35,0.662891835627362,1484315405
16,12,1,11,HM_channel,36,0.6577167422334909,1484315405
16,12,1,11,HM_channel,37,0.6577167422334909,1484315405
16,12,1,11,HM_channel,38,0.6614129278140939,1484315405
16,12,1,11,HM_channel,39,0.6614129278140939,1484315405
16,12,1,11,HM_channel,40,0.6614129278140939,1484315405
16,12,1,11,HM_channel,41,0.6614129278140939,1484315405
16,12,1,11,HM_channel,42,0.6614129278140939,1484315405
16,12,1,11,HM_channel,43,0.6614129278140939,1484315405
16,12,1,11,HM_channel,44,0.6614129278140939,1484315405
16,12,1,11,HM_channel,45,0.6577167422334909,1484315405
16,12,1,11,HM_channel,46,0.6565530766788799,1484315405
16,12,1,11,HM_channel,47,0.7170108439945455,1484315405
16,12,1,11,HM_channel,48,0.7170108439945455,1484315405
16,12,1,11,HM_channel,49,0.7170108439945455,1484315405
16,12,1,11,HM_channel,50,0.7170108439945455,1484315405
16,12,4,11,H,0,0.5509209702789797,1484315405
16,12,4,11,H,1,0.6157812480754955,1484315405
16,12,4,11,H,2,0.6028887312236845,1484315405
16,12,4,11,H,3,0.6028887312236845,1484315405
16,12,4,11,H,4,0.6157812480754955,1484315405
16,12,4,11,H,5,0.6157812480754955,1484315405
16,12,4,11,H,6,0.6747288848849026,1484315405
16,12,4,11,H,7,0.6747288848849026,1484315405
16,12,4,11,H,8,0.6747288848849026,1484315405
16,12,4,11,H,9,0.6747288848849026,1484315405
16,12,4,11,H,10,0.6747288848849026,1484315405
16,12,4,11,H,11,0.6747288848849026,1484315405
16,12,4,11,H,12,0.6747288848849026,1484315405
16,12,4,11,H,13,0.6747288848849026,1484315405
16,12,4,11,H,14,0.6747288848849026,1484315405
16,12,4,11,H,15,0.6747288848849026,1484315405
16,12,4,11,H,16,0.6747288848849026,1484315405
16,12,4,11,H,17,0.6747288848849026,1484315405
16,12,4,11,H,18,0.6747288848849026,1484315405
16,12,4,11,H,19,0.6747288848849026,1484315405
16,12,4,11,H,20,0.6747288848849026,1484315405
16,12,4,11,H,21,0.6747288848849026,1484315405
16,12,4,11,H,22,0.6747288848849026,1484315405
16,12,4,11,H,23,0.6747288848849026,1484315405
16,12,4,11,H,24,0.6747288848849026,1484315405
16,12,4,11,H,25,0.6747288848849026,1484315405
16,12,4,11,H,26,0.6747288848849026,1484315405
16,12,4,11,H,27,0.6747288848849026,1484315405
16,12,4,11,H,28,0.6747288848849026,1484315405
16,12,4,11,H,29,0.6747288848849026,1484315405
16,12,4,11,H,30,0.6747288848849026,1484315405
16,12,4,11,H,31,0.6747288848849026,1484315405
16,12,4,11,H,32,0.6747288848849026,1484315405
16,12,4,11,H,33,0.6747288848849026,1484315405
16,12,4,11,H,34,0.6747288848849026,1484315405
16,12,4,11,H,35,0.6747288848849026,1484315405
16,12,4,11,H,36,0.6747288848849026,1484315405
16,12,4,11,H,37,0.6747288848849026,1484315405
16,12,4,11,H,38,0.6747288848849026,1484315405
16,12,4,11,H,39,0.6747288848849026,1484315405
16,12,4,11,H,40,0.6747288848849026,1484315405
16,12,4,11,H,41,0.6747288848849026,1484315405
16,12,4,11,H,42,0.6338201632112612,1484315405
16,12,4,11,H,43,0.6338201632112612,1484315405
16,12,4,11,H,44,0.6747288848849026,1484315405
16,12,4,11,H,45,0.6747288848849026,1484315405
16,12,4,11,H,46,0.6747288848849026,1484315405
16,12,4,11,H,47,0.6747288848849026,1484315405
16,12,4,11,H,48,0.6747288848849026,1484315405
16,12,4,11,H,49,0.6747288848849026,1484315405
16,12,4,11,H,50,0.6747288848849026,1484315405
16,12,4,11,M,0,0.5509209702789797,1484315405
16,12,4,11,M,1,0.5584533343336909,1484315405
16,12,4,11,M,2,0.48849967597866056,1484315405
16,12,4,11,M,3,0.5105406188715952,1484315405
16,12,4,11,M,4,0.4507950502429628,1484315405
16,12,4,11,M,5,0.5033665366221145,1484315405
16,12,4,11,M,6,0.4608227408812874,1484315405
16,12,4,11,M,7,0.4103906569784815,1484315405
16,12,4,11,M,8,0.5244284669960677,1484315405
16,12,4,11,M,9,0.48119802043236226,1484315405
16,12,4,11,M,10,0.7143609359332117,1484315405
16,12,4,11,M,11,0.6001929762748067,1484315405
16,12,4,11,M,12,0.5995787872693832,1484315405
16,12,4,11,M,13,0.4816370590297061,1484315405
16,12,4,11,M,14,0.5534624137001326,1484315405
16,12,4,11,M,15,0.6030544927867929,1484315405
16,12,4,11,M,16,0.5300302868451531,1484315405
16,12,4,11,M,17,0.5100842391209144,1484315405
16,12,4,11,M,18,0.564847277310188,1484315405
16,12,4,11,M,19,0.502863572631364,1484315405
16,12,4,11,M,20,0.5294245905413016,1484315405
16,12,4,11,M,21,0.551395273052601,1484315405
16,12,4,11,M,22,0.534829091647941,1484315405
16,12,4,11,M,23,0.430343178005487,1484315405
16,12,4,11,M,24,0.540980499207097,1484315405
16,12,4,11,M,25,0.46759878637839636,1484315405
16,12,4,11,M,26,0.6709120434052342,1484315405
16,12,4,11,M,27,0.5365951826528245,1484315405
16,12,4,11,M,28,0.5820217275110046,1484315405
16,12,4,11,M,29,0.521612390760095,1484315405
16,12,4,11,M,30,0.46115896721278954,1484315405
16,12,4,11,M,31,0.6353035874221333,1484315405
16,12,4,11,M,32,0.5252303402853643,1484315405
16,12,4,11,M,33,0.4544159527274875,1484315405
16,12,4,11,M,34,0.5514420016999616,1484315405
16,12,4,11,M,35,0.47863528883346734,1484315405
16,12,4,11,M,36,0.49535994896066987,1484315405
16,12,4,11,M,37,0.4386467556667411,1484315405
16,12,4,11,M,38,0.4802870734855087,1484315405
16,12,4,11,M,39,0.4463468201030264,1484315405
16,12,4,11,M,40,0.5778712946648484,1484315405
16,12,4,11,M,41,0.5438376077558025,1484315405
16,12,4,11,M,42,0.6257162186700903,1484315405
16,12,4,11,M,43,0.505637475586278,1484315405
16,12,4,11,M,44,0.5118552616711298,1484315405
16,12,4,11,M,45,0.5831638590102755,1484315405
16,12,4,11,M,46,0.49889764902199935,1484315405
16,12,4,11,M,47,0.5794828044036926,1484315405
16,12,4,11,M,48,0.44755341168507345,1484315405
16,12,4,11,M,49,0.5309701417101684,1484315405
16,12,4,11,M,50,0.4485327482512575,1484315405
16,12,4,11,HM_naive,0,0.5509209702789797,1484315405
16,12,4,11,HM_naive,1,0.662891835627362,1484315405
16,12,4,11,HM_naive,2,0.5926172714614356,1484315405
16,12,4,11,HM_naive,3,0.6832970721951368,1484315405
16,12,4,11,HM_naive,4,0.6832970721951368,1484315405
16,12,4,11,HM_naive,5,0.6504425568408748,1484315405
16,12,4,11,HM_naive,6,0.5527526663151222,1484315405
16,12,4,11,HM_naive,7,0.6393404177589426,1484315405
16,12,4,11,HM_naive,8,0.6393404177589426,1484315405
16,12,4,11,HM_naive,9,0.5588937903691316,1484315405
16,12,4,11,HM_naive,10,0.6720702968296052,1484315405
16,12,4,11,HM_naive,11,0.6720702968296052,1484315405
16,12,4,11,HM_naive,12,0.5529029421843076,1484315405
16,12,4,11,HM_naive,13,0.5880367614071362,1484315405
16,12,4,11,HM_naive,14,0.5015917313545319,1484315405
16,12,4,11,HM_naive,15,0.6015185628833007,1484315405
16,12,4,11,HM_naive,16,0.5449492768672833,1484315405
16,12,4,11,HM_naive,17,0.5872326609294225,1484315405
16,12,4,11,HM_naive,18,0.6110855110783563,1484315405
16,12,4,11,HM_naive,19,0.6308506925971188,1484315405
16,12,4,11,HM_naive,20,0.5725354146839475,1484315405
16,12,4,11,HM_naive,21,0.4431729784122111,1484315405
16,12,4,11,HM_naive,22,0.546303285418458,1484315405
16,12,4,11,HM_naive,23,0.5890376339802391,1484315405
16,12,4,11,HM_naive,24,0.682938528636501,1484315405
16,12,4,11,HM_naive,25,0.6015080793779792,1484315405
16,12,4,11,HM_naive,26,0.6031398757703776,1484315405
16,12,4,11,HM_naive,27,0.6196340338061234,1484315405
16,12,4,11,HM_naive,28,0.6559443606160669,1484315405
16,12,4,11,HM_naive,29,0.5600996348529236,1484315405
16,12,4,11,HM_naive,30,0.5911098930946265,1484315405
16,12,4,11,HM_naive,31,0.5546104540616004,1484315405
16,12,4,11,HM_naive,32,0.5616775335540982,1484315405
16,12,4,11,HM_naive,33,0.6234220296808075,1484315405
16,12,4,11,HM_naive,34,0.5523336335759558,1484315405
16,12,4,11,HM_naive,35,0.6266483811853073,1484315405
16,12,4,11,HM_naive,36,0.526562044124589,1484315405
16,12,4,11,HM_naive,37,0.6531206816065275,1484315405
16,12,4,11,HM_naive,38,0.6341464233155832,1484315405
16,12,4,11,HM_naive,39,0.5033903813628705,1484315405
16,12,4,11,HM_naive,40,0.6588194037991025,1484315405
16,12,4,11,HM_naive,41,0.6588194037991025,1484315405
16,12,4,11,HM_naive,42,0.563382074675132,1484315405
16,12,4,11,HM_naive,43,0.5524120866030331,1484315405
16,12,4,11,HM_naive,44,0.6382484686065587,1484315405
16,12,4,11,HM_naive,45,0.6987571472365202,1484315405
16,12,4,11,HM_naive,46,0.6987571472365202,1484315405
16,12,4,11,HM_naive,47,0.6873156486710832,1484315405
16,12,4,11,HM_naive,48,0.5967964732557942,1484315405
16,12,4,11,HM_naive,49,0.5639386957603336,1484315405
16,12,4,11,HM_naive,50,0.6878908780395134,1484315405
16,12,4,11,HM_channel,0,0.5509209702789797,1484315405
16,12,4,11,HM_channel,1,0.6873540917147866,1484315405
16,12,4,11,HM_channel,2,0.6873540917147866,1484315405
16,12,4,11,HM_channel,3,0.6468872028266097,1484315405
16,12,4,11,HM_channel,4,0.6468872028266097,1484315405
16,12,4,11,HM_channel,5,0.6468872028266097,1484315405
16,12,4,11,HM_channel,6,0.6468872028266097,1484315405
16,12,4,11,HM_channel,7,0.6434850292819153,1484315405
16,12,4,11,HM_channel,8,0.5927709606152293,1484315405
16,12,4,11,HM_channel,9,0.5927709606152293,1484315405
16,12,4,11,HM_channel,10,0.5927709606152293,1484315405
16,12,4,11,HM_channel,11,0.6027922678195381,1484315405
16,12,4,11,HM_channel,12,0.5928093686090006,1484315405
16,12,4,11,HM_channel,13,0.6148333446453822,1484315405
16,12,4,11,HM_channel,14,0.7194825466653675,1484315405
16,12,4,11,HM_channel,15,0.7194825466653675,1484315405
16,12,4,11,HM_channel,16,0.7194825466653675,1484315405
16,12,4,11,HM_channel,17,0.5740275365147769,1484315405
16,12,4,11,HM_channel,18,0.6133506239524926,1484315405
16,12,4,11,HM_channel,19,0.6133506239524926,1484315405
16,12,4,11,HM_channel,20,0.6133506239524926,1484315405
16,12,4,11,HM_channel,21,0.5609631443609541,1484315405
16,12,4,11,HM_channel,22,0.6742280271205398,1484315405
16,12,4,11,HM_channel,23,0.5320089399865734,1484315405
16,12,4,11,HM_channel,24,0.559108206513198,1484315405
16,12,4,11,HM_channel,25,0.6011973395594039,1484315405
16,12,4,11,HM_channel,26,0.5044100596980683,1484315405
16,12,4,11,HM_channel,27,0.6020979868124808,1484315405
16,12,4,11,HM_channel,28,0.5672514711806804,1484315405
16,12,4,11,HM_channel,29,0.598140399373063,1484315405
16,12,4,11,HM_channel,30,0.6131126788800377,1484315405
16,12,4,11,HM_channel,31,0.6424803508213681,1484315405
16,12,4,11,HM_channel,32,0.6411555918955887,1484315405
16,12,4,11,HM_channel,33,0.6411555918955887,1484315405
16,12,4,11,HM_channel,34,0.6411555918955887,1484315405
16,12,4,11,HM_channel,35,0.6411555918955887,1484315405
16,12,4,11,HM_channel,36,0.6411555918955887,1484315405
16,12,4,11,HM_channel,37,0.6411555918955887,1484315405
16,12,4,11,HM_channel,38,0.6424803508213681,1484315405
16,12,4,11,HM_channel,39,0.6424803508213681,1484315405
16,12,4,11,HM_channel,40,0.6424803508213681,1484315405
16,12,4,11,HM_channel,41,0.6411555918955887,1484315405
16,12,4,11,HM_channel,42,0.5712023929993041,1484315405
16,12,4,11,HM_channel,43,0.6279459551486486,1484315405
16,12,4,11,HM_channel,44,0.6279459551486486,1484315405
16,12,4,11,HM_channel,45,0.6279459551486486,1484315405
16,12,4,11,HM_channel,46,0.6279459551486486,1484315405
16,12,4,11,HM_channel,47,0.6659785132574927,1484315405
16,12,4,11,HM_channel,48,0.6832256490132618,1484315405
16,12,4,11,HM_channel,49,0.6832256490132618,1484315405
16,12,4,11,HM_channel,50,0.6832256490132618,1484315405
16,12,8,11,H,0,0.5509209702789797,1484315405
16,12,8,11,H,1,0.5926172714614356,1484315405
16,12,8,11,H,2,0.5926172714614356,1484315405
16,12,8,11,H,3,0.6159255279056921,1484315405
16,12,8,11,H,4,0.6159255279056921,1484315405
16,12,8,11,H,5,0.6159255279056921,1484315405
16,12,8,11,H,6,0.6159255279056921,1484315405
16,12,8,11,H,7,0.6159255279056921,1484315405
16,12,8,11,H,8,0.5926172714614356,1484315405
16,12,8,11,H,9,0.5926172714614356,1484315405
16,12,8,11,H,10,0.5926172714614356,1484315405
16,12,8,11,H,11,0.5926172714614356,1484315405
16,12,8,11,H,12,0.6159255279056921,1484315405
16,12,8,11,H,13,0.6159255279056921,1484315405
16,12,8,11,H,14,0.6159255279056921,1484315405
16,12,8,11,H,15,0.6159255279056921,1484315405
16,12,8,11,H,16,0.6159255279056921,1484315405
16,12,8,11,H,17,0.6159255279056921,1484315405
16,12,8,11,H,18,0.6159255279056921,1484315405
16,12,8,11,H,19,0.6159255279056921,1484315405
16,12,8,11,H,20,0.6159255279056921,1484315405
16,12,8,11,H,21,0.6159255279056921,1484315405
16,12,8,11,H,22,0.6159255279056921,1484315405
16,12,8,11,H,23,0.6159255279056921,1484315405
16,12,8,11,H,24,0.6159255279056921,1484315405
16,12,8,11,H,25,0.6159255279056921,1484315405
16,12,8,11,H,26,0.5776500832833186,1484315405
16,12,8,11,H,27,0.6159255279056921,1484315405
16,12,8,11,H,28,0.5776500832833186,1484315405
16,12,8,11,H,29,0.6297618002248138,1484315405
16,12,8,11,H,30,0.6297618002248138,1484315405
16,12,8,11,H,31,0.6297618002248138,1484315405
16,12,8,11,H,32,0.5910700309417909,1484315405
16,12,8,11,H,33,0.6085464012595835,1484315405
16,12,8,11,H,34,0.6085464012595835,1484315405
16,12,8,11,H,35,0.6085464012595835,1484315405
16,12,8,11,H,36,0.6085464012595835,1484315405
16,12,8,11,H,37,0.6085464012595835,1484315405
16,12,8,11,H,38,0.6085464012595835,1484315405
16,12,8,11,H,39,0.6085464012595835,1484315405
16,12,8,11,H,40,0.6064207822611795,1484315405
16,12,8,11,H,41,0.6064207822611795,1484315405
16,12,8,11,H,42,0.5947141700677427,1484315405
16,12,8,11,H,43,0.5387312921812134,1484315405
16,12,8,11,H,44,0.5387312921812134,1484315405
16,12,8,11,H,45,0.5387312921812134,1484315405
16,12,8,11,H,46,0.5947141700677427,1484315405
16,12,8,11,H,47,0.5947141700677427,1484315405
16,12,8,11,H,48,0.5947141700677427,1484315405
16,12,8,11,H,49,0.5947141700677427,1484315405
16,12,8,11,H,50,0.5947141700677427,1484315405
16,12,8,11,M,0,0.5509209702789797,1484315405
16,12,8,11,M,1,0.5395376240622062,1484315405
16,12,8,11,M,2,0.5194799644010482,1484315405
16,12,8,11,M,3,0.42977156520148635,1484315405
16,12,8,11,M,4,0.4878747851551484,1484315405
16,12,8,11,M,5,0.5442767249134842,1484315405
16,12,8,11,M,6,0.5557601819080376,1484315405
16,12,8,11,M,7,0.4744660635245842,1484315405
16,12,8,11,M,8,0.5781357747117316,1484315405
16,12,8,11,M,9,0.45912813612404124,1484315405
